Date,Shift,Batch ID,Plating Type,Component Type,Machine ID,Bath Temperature (°C),pH Level,Plating Time (min),Thickness (μm),Adhesion Strength (MPa),Phosphorus Content (%),Surface Roughness (Ra μm),Visual Inspection,Corrosion Test,Operator ID,Pass/Fail
2025-04-30,Shift 2,ELP4637,Electroless Copper,Gear Housing,Tank B,72.0,5.04,42.4,21.04,10.2,,0.4,Pitting,Pass,TECH496,Fail
2025-05-01,Shift 1,ELP8473,Electroless Nickel,Gear Housing,Tank C,89.6,4.77,72.9,13.29,22.3,6.61,0.59,Blister,Fail,TECH460,Pass
2025-05-01,Shift 1,ELP4223,Electroless Copper,Valve Body,Tank B,74.3,5.18,47.6,20.02,10.2,,1.14,Blister,Fail,TECH869,Fail
2025-05-01,Shift 1,ELP3962,Electroless Nickel,Valve Body,Tank B,91.5,5.2,30.6,21.52,19.9,8.79,0.88,Blister,Pass,TECH707,Pass
2025-05-01,Shift 2,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-05-01,Shift 2,ELP9282,Electroless Copper,PCB Panel,Tank A,63.8,5.28,48.6,17.25,12.6,,0.49,Dull Finish,Pass,TECH287,Fail
2025-05-01,Shift 2,ELP8276,Electroless Copper,Connector Pins,Tank A,68.9,5.27,36.9,11.92,15.2,,1.08,Blister,Pass,TECH508,Fail
2025-05-02,Shift 1,ELP9766,Electroless Copper,Heat Sink,Tank A,72.4,5.08,81.4,20.17,20.0,,0.32,Pitting,Fail,TECH118,Pass
2025-05-02,Shift 1,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-05-02,Shift 1,ELP7568,Electroless Copper,PCB Panel,Tank A,70.7,4.51,83.4,11.23,22.5,,1.02,Blister,Pass,TECH119,Fail
2025-05-02,Shift 2,ELP4904,Electroless Nickel,Gear Housing,Tank A,89.5,5.39,72.8,11.72,21.2,9.58,1.03,Blister,Fail,TECH951,Fail
2025-05-02,Shift 2,ELP7393,Electroless Nickel,PCB Panel,Tank A,92.9,4.88,84.6,12.78,24.7,11.57,0.81,Pitting,Fail,TECH932,Pass
2025-05-02,Shift 2,ELP3074,Electroless Nickel,Valve Body,Tank C,91.7,4.51,44.4,10.75,18.7,6.47,0.99,Pitting,Pass,TECH275,Fail
2025-05-03,Shift 1,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-05-03,Shift 1,ELP4944,Electroless Copper,Gear Housing,Tank A,64.4,5.29,52.1,24.17,10.2,,0.35,Blister,Pass,TECH914,Fail
2025-05-03,Shift 1,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-05-03,Shift 2,ELP4675,Electroless Nickel,Connector Pins,Tank C,92.6,5.36,42.6,21.7,21.5,11.04,0.86,Dull Finish,Fail,TECH619,Pass
2025-05-03,Shift 2,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-05-03,Shift 2,ELP2474,Electroless Copper,Valve Body,Tank C,71.6,5.29,49.3,24.38,11.0,,1.16,Dull Finish,Pass,TECH910,Fail
2025-05-04,Shift 1,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-05-04,Shift 1,ELP9259,Electroless Nickel,Connector Pins,Tank B,91.6,5.28,43.5,17.74,14.8,11.82,1.2,Blister,Pass,TECH548,Fail
2025-05-04,Shift 1,ELP1839,Electroless Copper,Connector Pins,Tank B,66.9,4.71,31.4,20.36,20.4,,0.65,Pitting,Pass,TECH305,Pass
2025-05-04,Shift 2,ELP8473,Electroless Nickel,Gear Housing,Tank C,89.6,4.77,72.9,13.29,22.3,6.61,0.59,Blister,Fail,TECH460,Pass
2025-05-04,Shift 2,ELP5570,Electroless Copper,Gear Housing,Tank C,65.3,5.47,47.4,10.82,14.7,,0.76,Pitting,Pass,TECH905,Fail
2025-05-04,Shift 2,ELP8473,Electroless Nickel,Gear Housing,Tank C,89.6,4.77,72.9,13.29,22.3,6.61,0.59,Blister,Fail,TECH460,Pass
2025-05-05,Shift 1,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-05-05,Shift 1,ELP2504,Electroless Nickel,Connector Pins,Tank B,90.6,4.68,79.6,12.88,12.7,7.76,0.32,Dull Finish,Fail,TECH808,Fail
2025-05-05,Shift 1,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-05-05,Shift 2,ELP7261,Electroless Copper,PCB Panel,Tank A,60.2,5.17,31.5,12.99,16.1,,1.01,Dull Finish,Pass,TECH785,Pass
2025-05-05,Shift 2,ELP2153,Electroless Nickel,Heat Sink,Tank C,91.3,5.27,37.8,16.25,21.7,6.35,1.14,Dull Finish,Fail,TECH866,Pass
2025-05-05,Shift 2,ELP8276,Electroless Copper,Connector Pins,Tank A,68.9,5.27,36.9,11.92,15.2,,1.08,Blister,Pass,TECH508,Fail
2025-05-06,Shift 1,ELP6059,Electroless Nickel,Valve Body,Tank A,94.5,5.36,69.1,16.01,11.1,9.0,0.51,Dull Finish,Pass,TECH459,Fail
2025-05-06,Shift 1,ELP2504,Electroless Nickel,Connector Pins,Tank B,90.6,4.68,79.6,12.88,12.7,7.76,0.32,Dull Finish,Fail,TECH808,Fail
2025-05-06,Shift 1,ELP7756,Electroless Copper,Heat Sink,Tank A,62.2,5.2,49.5,22.8,21.6,,0.21,Pitting,Fail,TECH521,Pass
2025-05-06,Shift 2,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-05-06,Shift 2,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-05-06,Shift 2,ELP7792,Electroless Nickel,Valve Body,Tank C,86.8,4.7,63.9,19.42,14.9,10.63,0.65,Dull Finish,Fail,TECH920,Fail
2025-05-07,Shift 1,ELP3699,Electroless Copper,PCB Panel,Tank A,61.3,4.69,85.9,23.6,23.5,,0.81,Blister,Fail,TECH360,Pass
2025-05-07,Shift 1,ELP1265,Electroless Copper,Valve Body,Tank C,66.1,4.53,43.7,18.67,14.5,,1.0,Pass,Pass,TECH562,Fail
2025-05-07,Shift 1,ELP1797,Electroless Copper,Valve Body,Tank A,63.8,5.31,42.3,23.62,22.9,,0.34,Pass,Fail,TECH776,Pass
2025-05-07,Shift 2,ELP5378,Electroless Nickel,Connector Pins,Tank B,88.8,5.44,32.6,17.98,13.4,9.5,0.87,Dull Finish,Fail,TECH402,Fail
2025-05-07,Shift 2,ELP9325,Electroless Nickel,PCB Panel,Tank B,93.0,4.87,47.9,14.19,11.6,7.36,0.54,Blister,Fail,TECH575,Fail
2025-05-07,Shift 2,ELP2956,Electroless Copper,Connector Pins,Tank C,70.9,5.19,53.6,16.32,22.1,,0.99,Blister,Fail,TECH114,Pass
2025-05-08,Shift 1,ELP2479,Electroless Nickel,PCB Panel,Tank C,88.7,5.02,32.2,10.08,10.9,11.13,1.04,Blister,Pass,TECH162,Fail
2025-05-08,Shift 1,ELP5492,Electroless Copper,Valve Body,Tank A,63.5,4.63,58.3,17.75,13.2,,0.92,Pitting,Fail,TECH837,Fail
2025-05-08,Shift 1,ELP4203,Electroless Nickel,Valve Body,Tank A,88.7,5.1,35.7,12.89,10.2,7.33,0.83,Blister,Fail,TECH835,Fail
2025-05-08,Shift 2,ELP8922,Electroless Copper,PCB Panel,Tank C,74.7,5.39,87.5,15.4,18.9,,0.97,Blister,Fail,TECH267,Pass
2025-05-08,Shift 2,ELP7279,Electroless Nickel,Connector Pins,Tank C,89.6,5.19,32.5,15.53,14.9,9.24,0.85,Dull Finish,Fail,TECH253,Fail
2025-05-08,Shift 2,ELP3133,Electroless Nickel,PCB Panel,Tank C,85.8,4.52,54.0,20.44,18.0,7.42,0.32,Dull Finish,Pass,TECH902,Pass
2025-05-09,Shift 1,ELP3829,Electroless Copper,Valve Body,Tank B,73.9,5.3,78.2,22.81,20.6,,0.44,Dull Finish,Pass,TECH748,Pass
2025-05-09,Shift 1,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-05-09,Shift 1,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-05-09,Shift 2,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-05-09,Shift 2,ELP8016,Electroless Copper,PCB Panel,Tank B,68.5,4.71,55.1,10.86,21.9,,0.81,Pass,Fail,TECH541,Fail
2025-05-09,Shift 2,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-05-10,Shift 1,ELP7600,Electroless Copper,Heat Sink,Tank A,62.7,4.69,44.2,20.96,19.7,,0.79,Pitting,Fail,TECH803,Pass
2025-05-10,Shift 1,ELP9365,Electroless Nickel,Heat Sink,Tank C,85.2,4.74,44.0,18.47,18.5,9.39,0.25,Dull Finish,Pass,TECH558,Pass
2025-05-10,Shift 1,ELP7378,Electroless Nickel,Heat Sink,Tank A,90.3,5.3,62.0,17.9,18.8,7.14,0.37,Blister,Pass,TECH270,Pass
2025-05-10,Shift 2,ELP3699,Electroless Copper,PCB Panel,Tank A,61.3,4.69,85.9,23.6,23.5,,0.81,Blister,Fail,TECH360,Pass
2025-05-10,Shift 2,ELP8750,Electroless Copper,Connector Pins,Tank B,64.2,5.0,37.4,16.99,19.9,,0.3,Dull Finish,Pass,TECH618,Pass
2025-05-10,Shift 2,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-05-11,Shift 1,ELP1797,Electroless Copper,Valve Body,Tank A,63.8,5.31,42.3,23.62,22.9,,0.34,Pass,Fail,TECH776,Pass
2025-05-11,Shift 1,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-05-11,Shift 1,ELP1022,Electroless Nickel,Connector Pins,Tank B,86.4,5.09,76.1,17.36,21.9,9.74,0.89,Pass,Fail,TECH469,Pass
2025-05-11,Shift 2,ELP6872,Electroless Nickel,Valve Body,Tank C,91.1,4.51,56.6,22.39,11.2,7.23,0.61,Dull Finish,Pass,TECH850,Fail
2025-05-11,Shift 2,ELP6164,Electroless Copper,Connector Pins,Tank A,62.2,5.28,34.5,17.76,17.3,,0.94,Pitting,Fail,TECH110,Pass
2025-05-11,Shift 2,ELP8608,Electroless Nickel,Connector Pins,Tank B,88.2,5.49,63.4,23.63,17.4,10.44,0.83,Pass,Fail,TECH533,Pass
2025-05-12,Shift 1,ELP1152,Electroless Copper,PCB Panel,Tank A,64.6,4.65,75.5,11.47,12.9,,0.68,Blister,Pass,TECH590,Fail
2025-05-12,Shift 1,ELP1771,Electroless Copper,Valve Body,Tank B,64.3,4.96,41.0,22.48,22.2,,0.23,Dull Finish,Pass,TECH193,Pass
2025-05-12,Shift 1,ELP3233,Electroless Copper,Connector Pins,Tank B,62.6,5.07,79.9,13.61,20.1,,0.24,Pass,Fail,TECH874,Pass
2025-05-12,Shift 2,ELP6782,Electroless Nickel,Connector Pins,Tank C,93.6,4.61,75.8,11.42,21.0,6.76,0.31,Pitting,Fail,TECH680,Fail
2025-05-12,Shift 2,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-05-12,Shift 2,ELP8738,Electroless Copper,Heat Sink,Tank B,66.0,4.78,70.1,21.29,12.4,,1.06,Blister,Fail,TECH779,Fail
2025-05-13,Shift 1,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-05-13,Shift 1,ELP6351,Electroless Copper,Connector Pins,Tank A,69.2,4.83,68.2,11.85,16.0,,0.72,Pass,Pass,TECH344,Fail
2025-05-13,Shift 1,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-05-13,Shift 2,ELP3506,Electroless Copper,Valve Body,Tank C,74.9,4.69,52.7,13.14,22.2,,0.57,Pitting,Fail,TECH157,Pass
2025-05-13,Shift 2,ELP1909,Electroless Nickel,Gear Housing,Tank B,91.7,5.05,69.0,20.96,14.3,6.21,1.11,Pass,Pass,TECH580,Fail
2025-05-13,Shift 2,ELP3117,Electroless Copper,Heat Sink,Tank A,64.9,5.41,75.2,18.47,11.1,,0.38,Pitting,Fail,TECH299,Fail
2025-05-14,Shift 1,ELP1155,Electroless Nickel,Valve Body,Tank C,89.3,4.8,34.5,24.61,18.5,7.28,0.55,Dull Finish,Fail,TECH147,Pass
2025-05-14,Shift 1,ELP4689,Electroless Copper,Connector Pins,Tank B,64.0,5.24,88.9,10.55,15.8,,0.97,Pass,Fail,TECH383,Fail
2025-05-14,Shift 1,ELP7792,Electroless Nickel,Valve Body,Tank C,86.8,4.7,63.9,19.42,14.9,10.63,0.65,Dull Finish,Fail,TECH920,Fail
2025-05-14,Shift 2,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-05-14,Shift 2,ELP4780,Electroless Copper,Gear Housing,Tank A,62.0,4.89,76.0,20.21,15.8,,0.85,Blister,Fail,TECH444,Pass
2025-05-14,Shift 2,ELP7393,Electroless Nickel,PCB Panel,Tank A,92.9,4.88,84.6,12.78,24.7,11.57,0.81,Pitting,Fail,TECH932,Pass
2025-05-15,Shift 1,ELP3860,Electroless Copper,Connector Pins,Tank B,71.4,5.23,86.7,24.14,12.0,,0.6,Pitting,Pass,TECH251,Fail
2025-05-15,Shift 1,ELP6350,Electroless Copper,PCB Panel,Tank C,74.1,5.13,60.4,14.06,14.9,,0.43,Pitting,Fail,TECH774,Fail
2025-05-15,Shift 1,ELP2833,Electroless Copper,Valve Body,Tank B,62.3,5.49,57.6,11.99,11.7,,0.87,Pass,Fail,TECH817,Fail
2025-05-15,Shift 2,ELP9623,Electroless Copper,Heat Sink,Tank C,61.1,4.78,49.9,15.54,18.0,,0.21,Pitting,Pass,TECH356,Pass
2025-05-15,Shift 2,ELP7568,Electroless Copper,PCB Panel,Tank A,70.7,4.51,83.4,11.23,22.5,,1.02,Blister,Pass,TECH119,Fail
2025-05-15,Shift 2,ELP3460,Electroless Copper,PCB Panel,Tank B,63.9,4.62,88.8,14.8,14.5,,0.52,Dull Finish,Pass,TECH480,Fail
2025-05-16,Shift 1,ELP4223,Electroless Copper,Valve Body,Tank B,74.3,5.18,47.6,20.02,10.2,,1.14,Blister,Fail,TECH869,Fail
2025-05-16,Shift 1,ELP7969,Electroless Copper,Heat Sink,Tank A,66.7,5.02,57.0,16.65,21.9,,0.25,Dull Finish,Fail,TECH738,Pass
2025-05-16,Shift 1,ELP4942,Electroless Nickel,PCB Panel,Tank B,86.8,5.03,35.8,19.88,10.4,9.59,0.73,Dull Finish,Pass,TECH788,Fail
2025-05-16,Shift 2,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-05-16,Shift 2,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-05-16,Shift 2,ELP6872,Electroless Nickel,Valve Body,Tank C,91.1,4.51,56.6,22.39,11.2,7.23,0.61,Dull Finish,Pass,TECH850,Fail
2025-05-17,Shift 1,ELP3578,Electroless Copper,Gear Housing,Tank C,65.5,5.02,32.5,12.66,23.1,,0.45,Dull Finish,Pass,TECH996,Pass
2025-05-17,Shift 1,ELP4223,Electroless Copper,Valve Body,Tank B,74.3,5.18,47.6,20.02,10.2,,1.14,Blister,Fail,TECH869,Fail
2025-05-17,Shift 1,ELP4637,Electroless Copper,Gear Housing,Tank B,72.0,5.04,42.4,21.04,10.2,,0.4,Pitting,Pass,TECH496,Fail
2025-05-17,Shift 2,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-05-17,Shift 2,ELP7568,Electroless Copper,PCB Panel,Tank A,70.7,4.51,83.4,11.23,22.5,,1.02,Blister,Pass,TECH119,Fail
2025-05-17,Shift 2,ELP6586,Electroless Copper,Valve Body,Tank B,60.5,5.33,54.3,20.62,16.4,,0.95,Pitting,Pass,TECH252,Pass
2025-05-18,Shift 1,ELP7347,Electroless Copper,Connector Pins,Tank B,67.2,4.64,71.2,23.88,17.8,,0.9,Pass,Pass,TECH580,Pass
2025-05-18,Shift 1,ELP9888,Electroless Copper,PCB Panel,Tank B,72.5,5.0,32.8,18.5,10.3,,0.85,Dull Finish,Pass,TECH853,Fail
2025-05-18,Shift 1,ELP3817,Electroless Nickel,PCB Panel,Tank B,85.3,4.59,40.2,14.53,17.5,6.2,1.1,Pass,Fail,TECH518,Pass
2025-05-18,Shift 2,ELP6345,Electroless Copper,Heat Sink,Tank C,69.3,5.24,58.6,16.87,21.0,,1.07,Pitting,Fail,TECH587,Pass
2025-05-18,Shift 2,ELP9633,Electroless Nickel,Heat Sink,Tank C,85.1,4.59,43.2,11.39,14.5,6.06,0.82,Blister,Pass,TECH332,Fail
2025-05-18,Shift 2,ELP8338,Electroless Copper,PCB Panel,Tank B,72.4,5.24,86.8,24.8,14.1,,1.17,Blister,Pass,TECH312,Fail
2025-05-19,Shift 1,ELP9097,Electroless Copper,Connector Pins,Tank C,63.8,5.5,65.5,12.89,15.0,,0.39,Pass,Fail,TECH505,Pass
2025-05-19,Shift 1,ELP2307,Electroless Nickel,Heat Sink,Tank A,86.6,4.72,81.3,20.54,24.7,6.01,0.53,Pitting,Pass,TECH402,Pass
2025-05-19,Shift 1,ELP8016,Electroless Copper,PCB Panel,Tank B,68.5,4.71,55.1,10.86,21.9,,0.81,Pass,Fail,TECH541,Fail
2025-05-19,Shift 2,ELP6793,Electroless Copper,PCB Panel,Tank A,73.7,4.92,84.3,17.15,13.8,,0.24,Pass,Fail,TECH539,Fail
2025-05-19,Shift 2,ELP9097,Electroless Copper,Connector Pins,Tank C,63.8,5.5,65.5,12.89,15.0,,0.39,Pass,Fail,TECH505,Pass
2025-05-19,Shift 2,ELP6520,Electroless Copper,Valve Body,Tank A,69.5,5.39,84.0,15.11,18.4,,0.36,Blister,Pass,TECH765,Pass
2025-05-20,Shift 1,ELP5163,Electroless Copper,Connector Pins,Tank B,73.0,4.69,79.2,13.95,16.4,,0.65,Pitting,Pass,TECH179,Pass
2025-05-20,Shift 1,ELP6164,Electroless Copper,Connector Pins,Tank A,62.2,5.28,34.5,17.76,17.3,,0.94,Pitting,Fail,TECH110,Pass
2025-05-20,Shift 1,ELP2163,Electroless Copper,PCB Panel,Tank B,63.7,4.51,84.1,12.26,18.9,,0.32,Blister,Fail,TECH597,Pass
2025-05-20,Shift 2,ELP1013,Electroless Copper,Gear Housing,Tank B,63.3,4.78,37.2,10.67,10.4,,0.85,Dull Finish,Fail,TECH699,Fail
2025-05-20,Shift 2,ELP1072,Electroless Copper,Heat Sink,Tank C,71.2,5.28,41.7,11.25,19.0,,0.71,Dull Finish,Fail,TECH130,Fail
2025-05-20,Shift 2,ELP5631,Electroless Copper,Connector Pins,Tank B,73.6,4.58,38.8,23.86,16.6,,0.76,Blister,Pass,TECH955,Pass
2025-05-21,Shift 1,ELP6699,Electroless Copper,Gear Housing,Tank B,70.9,5.0,30.0,16.02,18.8,,0.46,Pass,Pass,TECH930,Pass
2025-05-21,Shift 1,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-05-21,Shift 1,ELP7282,Electroless Copper,PCB Panel,Tank B,63.6,4.59,35.8,12.27,20.5,,0.32,Pitting,Fail,TECH908,Pass
2025-05-21,Shift 2,ELP4540,Electroless Nickel,Heat Sink,Tank C,91.6,4.85,43.5,22.99,21.3,8.85,0.5,Blister,Pass,TECH725,Pass
2025-05-21,Shift 2,ELP4006,Electroless Copper,Valve Body,Tank A,74.1,4.77,53.2,13.39,19.0,,1.06,Blister,Pass,TECH464,Pass
2025-05-21,Shift 2,ELP9097,Electroless Copper,Connector Pins,Tank C,63.8,5.5,65.5,12.89,15.0,,0.39,Pass,Fail,TECH505,Pass
2025-05-22,Shift 1,ELP2479,Electroless Nickel,PCB Panel,Tank C,88.7,5.02,32.2,10.08,10.9,11.13,1.04,Blister,Pass,TECH162,Fail
2025-05-22,Shift 1,ELP7261,Electroless Copper,PCB Panel,Tank A,60.2,5.17,31.5,12.99,16.1,,1.01,Dull Finish,Pass,TECH785,Pass
2025-05-22,Shift 1,ELP1022,Electroless Nickel,Connector Pins,Tank B,86.4,5.09,76.1,17.36,21.9,9.74,0.89,Pass,Fail,TECH469,Pass
2025-05-22,Shift 2,ELP9303,Electroless Nickel,Connector Pins,Tank B,93.2,5.2,51.4,14.11,10.4,11.07,0.4,Blister,Pass,TECH217,Fail
2025-05-22,Shift 2,ELP9766,Electroless Copper,Heat Sink,Tank A,72.4,5.08,81.4,20.17,20.0,,0.32,Pitting,Fail,TECH118,Pass
2025-05-22,Shift 2,ELP1338,Electroless Nickel,Heat Sink,Tank B,86.9,4.75,31.9,13.9,14.8,10.04,0.59,Dull Finish,Fail,TECH995,Fail
2025-05-23,Shift 1,ELP9097,Electroless Copper,Connector Pins,Tank C,63.8,5.5,65.5,12.89,15.0,,0.39,Pass,Fail,TECH505,Pass
2025-05-23,Shift 1,ELP8081,Electroless Nickel,Connector Pins,Tank B,86.7,5.42,79.6,14.22,19.2,7.82,0.87,Blister,Pass,TECH383,Pass
2025-05-23,Shift 1,ELP5631,Electroless Copper,Connector Pins,Tank B,73.6,4.58,38.8,23.86,16.6,,0.76,Blister,Pass,TECH955,Pass
2025-05-23,Shift 2,ELP8276,Electroless Copper,Connector Pins,Tank A,68.9,5.27,36.9,11.92,15.2,,1.08,Blister,Pass,TECH508,Fail
2025-05-23,Shift 2,ELP8938,Electroless Copper,Heat Sink,Tank B,71.9,5.5,47.6,23.91,24.0,,0.23,Dull Finish,Fail,TECH663,Pass
2025-05-23,Shift 2,ELP9318,Electroless Nickel,Gear Housing,Tank C,88.8,4.7,72.0,10.71,23.8,6.41,0.36,Blister,Pass,TECH660,Fail
2025-05-24,Shift 1,ELP7969,Electroless Copper,Gear Housing,Tank B,63.7,5.01,37.6,17.78,17.3,,1.19,Blister,Pass,TECH279,Pass
2025-05-24,Shift 1,ELP5250,Electroless Copper,Connector Pins,Tank A,72.6,5.23,83.9,13.69,16.6,,0.64,Pass,Fail,TECH134,Pass
2025-05-24,Shift 1,ELP4522,Electroless Copper,Connector Pins,Tank A,72.0,5.38,38.6,15.78,14.5,,0.68,Pass,Pass,TECH637,Fail
2025-05-24,Shift 2,ELP3506,Electroless Copper,Valve Body,Tank C,74.9,4.69,52.7,13.14,22.2,,0.57,Pitting,Fail,TECH157,Pass
2025-05-24,Shift 2,ELP2838,Electroless Nickel,PCB Panel,Tank C,87.4,4.96,82.9,19.21,19.2,7.31,0.6,Pitting,Fail,TECH408,Pass
2025-05-24,Shift 2,ELP1797,Electroless Copper,Valve Body,Tank A,63.8,5.31,42.3,23.62,22.9,,0.34,Pass,Fail,TECH776,Pass
2025-05-25,Shift 1,ELP6038,Electroless Copper,Valve Body,Tank C,69.0,4.9,36.2,13.15,19.2,,1.08,Pass,Fail,TECH210,Pass
2025-05-25,Shift 1,ELP6351,Electroless Copper,Connector Pins,Tank A,69.2,4.83,68.2,11.85,16.0,,0.72,Pass,Pass,TECH344,Fail
2025-05-25,Shift 1,ELP2317,Electroless Copper,Gear Housing,Tank C,73.0,4.93,61.4,13.36,19.6,,0.25,Pitting,Fail,TECH482,Pass
2025-05-25,Shift 2,ELP7600,Electroless Copper,Heat Sink,Tank A,62.7,4.69,44.2,20.96,19.7,,0.79,Pitting,Fail,TECH803,Pass
2025-05-25,Shift 2,ELP8608,Electroless Nickel,Connector Pins,Tank B,88.2,5.49,63.4,23.63,17.4,10.44,0.83,Pass,Fail,TECH533,Pass
2025-05-25,Shift 2,ELP4637,Electroless Copper,Gear Housing,Tank B,72.0,5.04,42.4,21.04,10.2,,0.4,Pitting,Pass,TECH496,Fail
2025-05-26,Shift 1,ELP4299,Electroless Nickel,Valve Body,Tank A,92.1,5.28,59.9,21.45,17.7,10.25,1.0,Blister,Pass,TECH320,Pass
2025-05-26,Shift 1,ELP1013,Electroless Copper,Gear Housing,Tank B,63.3,4.78,37.2,10.67,10.4,,0.85,Dull Finish,Fail,TECH699,Fail
2025-05-26,Shift 1,ELP7756,Electroless Copper,Heat Sink,Tank A,62.2,5.2,49.5,22.8,21.6,,0.21,Pitting,Fail,TECH521,Pass
2025-05-26,Shift 2,ELP3044,Electroless Copper,PCB Panel,Tank A,62.5,5.04,77.0,11.15,13.6,,1.11,Blister,Pass,TECH914,Fail
2025-05-26,Shift 2,ELP5250,Electroless Copper,Connector Pins,Tank A,72.6,5.23,83.9,13.69,16.6,,0.64,Pass,Fail,TECH134,Pass
2025-05-26,Shift 2,ELP2415,Electroless Nickel,Connector Pins,Tank A,88.3,4.99,61.0,10.4,24.4,10.05,0.49,Dull Finish,Pass,TECH355,Fail
2025-05-27,Shift 1,ELP2307,Electroless Nickel,Heat Sink,Tank A,86.6,4.72,81.3,20.54,24.7,6.01,0.53,Pitting,Pass,TECH402,Pass
2025-05-27,Shift 1,ELP4611,Electroless Nickel,Gear Housing,Tank A,88.6,4.76,55.3,16.11,20.0,9.64,0.48,Dull Finish,Fail,TECH312,Pass
2025-05-27,Shift 1,ELP3117,Electroless Copper,Heat Sink,Tank A,64.9,5.41,75.2,18.47,11.1,,0.38,Pitting,Fail,TECH299,Fail
2025-05-27,Shift 2,ELP9025,Electroless Copper,Gear Housing,Tank A,68.9,5.41,84.4,10.38,21.8,,0.96,Pass,Fail,TECH977,Fail
2025-05-27,Shift 2,ELP9255,Electroless Copper,Gear Housing,Tank A,60.4,4.65,58.1,15.27,12.4,,1.08,Blister,Fail,TECH481,Fail
2025-05-27,Shift 2,ELP2153,Electroless Nickel,Heat Sink,Tank C,91.3,5.27,37.8,16.25,21.7,6.35,1.14,Dull Finish,Fail,TECH866,Pass
2025-05-28,Shift 1,ELP8938,Electroless Copper,Heat Sink,Tank B,71.9,5.5,47.6,23.91,24.0,,0.23,Dull Finish,Fail,TECH663,Pass
2025-05-28,Shift 1,ELP4854,Electroless Copper,Valve Body,Tank B,71.9,4.97,62.0,24.52,20.7,,1.08,Blister,Fail,TECH619,Pass
2025-05-28,Shift 1,ELP3878,Electroless Nickel,PCB Panel,Tank B,90.4,5.15,54.6,19.55,19.1,10.84,0.6,Pitting,Fail,TECH123,Pass
