Date,Shift,Batch ID,Model,Dashboard Type,Display Resolution,Backlight Brightness (nits),Touch Screen Sensitivity (ms),Button Press Response (ms),Wiring Harness Check,CAN Bus Signal Integrity,Boot Time (sec),Software Version,Warning Light Cycle OK,Touch Calibration Status,Tested RPM Reading,Tested Speed Reading (km/h),Tested Fuel Level (%),Tester ID,Pass/Fail
2025-04-28,Shift 1,DASH9080,RAV4,Hybrid,800x480,292.6,18.14,26.61,Fail,Fail,5.5,v1.27.1,Yes,Not Calibrated,1869.0,230.0,74.1,EMP860,Pass
2025-04-28,Shift 1,DASH6293,Yaris,Hybrid,1024x600,298.5,33.1,37.73,Fail,Pass,3.35,v1.26.0,Yes,Calibrated,3230.0,50.0,79.7,EMP657,Pass
2025-04-28,Shift 1,DASH6293,Yaris,Hybrid,1024x600,298.5,33.1,37.73,Fail,Pass,3.35,v1.26.0,Yes,Calibrated,3230.0,50.0,79.7,EMP657,Pass
2025-04-28,Shift 2,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-04-28,Shift 2,DASH3763,RAV4,Analog,1280x720,211.1,24.3,24.91,Fail,Pass,6.28,v1.27.1,No,Calibrated,1958.0,129.0,39.8,EMP132,Pass
2025-04-28,Shift 2,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-04-29,Shift 1,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-04-29,Shift 1,DASH7098,Highlander,Hybrid,1280x720,376.6,39.7,16.77,Pass,Pass,8.97,v1.26.0,Yes,Not Calibrated,6762.0,104.0,22.5,EMP358,Pass
2025-04-29,Shift 1,DASH6392,RAV4,Hybrid,800x480,426.1,48.8,37.34,Fail,Fail,6.09,v1.25.3,Yes,Not Calibrated,2608.0,218.0,38.8,EMP908,Pass
2025-04-29,Shift 2,DASH8749,Yaris,Analog,800x480,457.8,18.73,39.47,Fail,Fail,3.86,v1.26.0,Yes,Calibrated,2289.0,39.0,55.1,EMP944,Pass
2025-04-29,Shift 2,DASH7936,Corolla,Analog,1280x720,210.7,35.12,16.22,Fail,Fail,7.34,v1.24.7,No,Calibrated,1695.0,100.0,86.2,EMP970,Pass
2025-04-29,Shift 2,DASH9932,Camry,Analog,1024x600,294.2,31.73,18.95,Pass,Pass,2.91,v1.25.3,Yes,Not Calibrated,4611.0,120.0,7.6,EMP990,Pass
2025-04-30,Shift 1,DASH3480,Camry,Digital,1280x720,294.1,25.07,30.99,Pass,Pass,4.78,v1.26.0,Yes,Calibrated,1067.0,46.0,37.8,EMP433,Pass
2025-04-30,Shift 1,DASH3942,Yaris,Digital,800x480,269.2,14.99,33.5,Pass,Pass,8.27,v1.25.3,Yes,Not Calibrated,4617.0,40.0,65.8,EMP928,Pass
2025-04-30,Shift 1,DASH9690,Tacoma,Analog,800x480,352.8,23.0,20.44,Pass,Pass,6.93,v1.24.7,No,Calibrated,5680.0,208.0,97.1,EMP393,Pass
2025-04-30,Shift 2,DASH1784,Highlander,Hybrid,1280x720,477.4,16.09,24.49,Pass,Pass,5.22,v1.25.3,Yes,Not Calibrated,5408.0,224.0,50.1,EMP505,Pass
2025-04-30,Shift 2,DASH4301,Tacoma,Analog,800x480,366.6,46.49,32.18,Pass,Pass,6.38,v1.26.0,No,Not Calibrated,3419.0,119.0,1.4,EMP958,Pass
2025-04-30,Shift 2,DASH1784,Highlander,Hybrid,1280x720,477.4,16.09,24.49,Pass,Pass,5.22,v1.25.3,Yes,Not Calibrated,5408.0,224.0,50.1,EMP505,Pass
2025-05-01,Shift 1,DASH6998,Corolla,Analog,1024x600,473.6,35.22,15.73,Pass,Pass,4.0,v1.24.7,Yes,Not Calibrated,1391.0,164.0,38.5,EMP922,Pass
2025-05-01,Shift 1,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-05-01,Shift 1,DASH8786,Tacoma,Hybrid,1024x600,369.7,47.75,14.63,Pass,Fail,7.75,v1.27.1,No,Not Calibrated,6958.0,83.0,45.0,EMP107,Pass
2025-05-01,Shift 2,DASH4954,RAV4,Hybrid,800x480,440.0,29.46,11.99,Fail,Pass,3.7,v1.26.0,No,Not Calibrated,3425.0,93.0,48.9,EMP157,Pass
2025-05-01,Shift 2,DASH8875,Corolla,Analog,1024x600,311.6,32.1,39.86,Fail,Fail,3.19,v1.26.0,Yes,Calibrated,5765.0,158.0,25.2,EMP272,Pass
2025-05-01,Shift 2,DASH8493,Corolla,Digital,1280x720,333.0,17.72,26.46,Pass,Fail,6.68,v1.26.0,No,Not Calibrated,6350.0,183.0,6.8,EMP810,Pass
2025-05-02,Shift 1,DASH8028,RAV4,Digital,1280x720,430.7,31.59,35.05,Fail,Pass,9.74,v1.27.1,Yes,Calibrated,6800.0,9.0,24.4,EMP720,Pass
2025-05-02,Shift 1,DASH9739,RAV4,Digital,1280x720,263.5,45.72,18.26,Pass,Fail,8.84,v1.27.1,No,Not Calibrated,3299.0,71.0,77.4,EMP661,Pass
2025-05-02,Shift 1,DASH2182,Tacoma,Analog,800x480,405.1,20.56,39.93,Pass,Pass,7.18,v1.24.7,No,Not Calibrated,807.0,151.0,17.3,EMP462,Pass
2025-05-02,Shift 2,DASH8040,Corolla,Digital,1024x600,296.7,27.24,29.64,Fail,Fail,9.05,v1.26.0,No,Calibrated,4427.0,148.0,11.7,EMP956,Pass
2025-05-02,Shift 2,DASH3565,Highlander,Hybrid,1280x720,482.7,24.87,15.36,Pass,Fail,9.95,v1.25.3,Yes,Not Calibrated,5541.0,108.0,1.2,EMP244,Pass
2025-05-02,Shift 2,DASH8493,Corolla,Digital,1280x720,333.0,17.72,26.46,Pass,Fail,6.68,v1.26.0,No,Not Calibrated,6350.0,183.0,6.8,EMP810,Pass
2025-05-03,Shift 1,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-05-03,Shift 1,DASH1726,Yaris,Hybrid,800x480,382.3,17.91,32.36,Fail,Fail,3.95,v1.27.1,Yes,Not Calibrated,6730.0,135.0,25.0,EMP503,Pass
2025-05-03,Shift 1,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-05-03,Shift 2,DASH1593,Tacoma,Analog,1280x720,226.4,49.56,28.59,Pass,Pass,8.18,v1.25.3,No,Calibrated,5312.0,50.0,90.5,EMP362,Pass
2025-05-03,Shift 2,DASH8696,Yaris,Digital,1280x720,431.1,48.37,26.14,Pass,Fail,7.18,v1.26.0,Yes,Not Calibrated,6390.0,78.0,33.2,EMP188,Pass
2025-05-03,Shift 2,DASH4666,Corolla,Hybrid,800x480,302.1,17.52,33.16,Pass,Pass,6.73,v1.25.3,No,Not Calibrated,1103.0,3.0,96.2,EMP912,Pass
2025-05-04,Shift 1,DASH1731,Camry,Digital,1024x600,297.4,44.28,36.77,Pass,Fail,5.3,v1.25.3,Yes,Not Calibrated,4170.0,127.0,60.6,EMP290,Pass
2025-05-04,Shift 1,DASH2162,Yaris,Digital,1024x600,404.5,41.76,20.57,Fail,Pass,6.71,v1.26.0,Yes,Calibrated,6543.0,17.0,61.7,EMP306,Fail
2025-05-04,Shift 1,DASH7255,Highlander,Hybrid,1024x600,317.8,38.01,24.69,Pass,Fail,3.24,v1.24.7,No,Not Calibrated,1134.0,75.0,68.4,EMP112,Pass
2025-05-04,Shift 2,DASH8604,Camry,Analog,800x480,331.0,34.98,24.39,Fail,Pass,8.72,v1.25.3,Yes,Calibrated,6416.0,158.0,65.9,EMP788,Pass
2025-05-04,Shift 2,DASH7733,Yaris,Analog,1024x600,221.6,38.93,13.11,Fail,Pass,6.31,v1.25.3,No,Not Calibrated,4311.0,202.0,10.2,EMP485,Pass
2025-05-04,Shift 2,DASH7976,Yaris,Digital,1024x600,455.3,45.05,18.25,Fail,Pass,2.69,v1.25.3,Yes,Calibrated,6383.0,102.0,26.9,EMP878,Pass
2025-05-05,Shift 1,DASH9653,Camry,Hybrid,1280x720,412.9,28.85,11.47,Pass,Fail,3.36,v1.26.0,Yes,Not Calibrated,3574.0,131.0,28.2,EMP750,Pass
2025-05-05,Shift 1,DASH1980,Camry,Analog,800x480,392.1,48.37,13.78,Fail,Pass,5.2,v1.25.3,No,Calibrated,5877.0,35.0,47.3,EMP406,Pass
2025-05-05,Shift 1,DASH9739,RAV4,Digital,1280x720,263.5,45.72,18.26,Pass,Fail,8.84,v1.27.1,No,Not Calibrated,3299.0,71.0,77.4,EMP661,Pass
2025-05-05,Shift 2,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-05-05,Shift 2,DASH9878,Corolla,Analog,1024x600,355.5,25.88,18.14,Pass,Pass,5.29,v1.25.3,No,Calibrated,6392.0,30.0,66.7,EMP153,Pass
2025-05-05,Shift 2,DASH9287,Corolla,Hybrid,1024x600,258.3,30.04,11.02,Fail,Pass,7.32,v1.26.0,Yes,Calibrated,2947.0,69.0,44.7,EMP492,Pass
2025-05-06,Shift 1,DASH8040,Corolla,Digital,1024x600,296.7,27.24,29.64,Fail,Fail,9.05,v1.26.0,No,Calibrated,4427.0,148.0,11.7,EMP956,Pass
2025-05-06,Shift 1,DASH6357,Camry,Analog,1280x720,283.6,38.41,33.6,Fail,Pass,5.56,v1.24.7,Yes,Calibrated,1328.0,124.0,20.9,EMP692,Pass
2025-05-06,Shift 1,DASH4960,RAV4,Digital,800x480,419.4,16.33,13.5,Fail,Pass,3.7,v1.24.7,No,Calibrated,6730.0,138.0,97.2,EMP480,Pass
2025-05-06,Shift 2,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-05-06,Shift 2,DASH9115,Tacoma,Analog,800x480,453.5,19.05,32.0,Pass,Fail,5.19,v1.27.1,No,Calibrated,5029.0,197.0,16.7,EMP916,Pass
2025-05-06,Shift 2,DASH8916,Highlander,Hybrid,1280x720,431.4,25.28,32.41,Pass,Pass,2.15,v1.26.0,No,Not Calibrated,5403.0,63.0,88.0,EMP878,Fail
2025-05-07,Shift 1,DASH5520,Camry,Digital,1024x600,400.8,33.91,26.53,Pass,Fail,6.03,v1.27.1,No,Not Calibrated,1243.0,15.0,43.6,EMP509,Pass
2025-05-07,Shift 1,DASH8531,Corolla,Analog,1280x720,282.9,17.92,14.63,Fail,Pass,5.85,v1.24.7,Yes,Not Calibrated,2575.0,46.0,73.1,EMP754,Pass
2025-05-07,Shift 1,DASH9282,Yaris,Hybrid,1024x600,304.8,14.42,12.0,Fail,Fail,5.99,v1.24.7,No,Not Calibrated,1103.0,62.0,94.8,EMP271,Pass
2025-05-07,Shift 2,DASH9323,RAV4,Analog,1280x720,496.5,41.37,20.11,Fail,Pass,5.1,v1.25.3,No,Not Calibrated,4509.0,98.0,52.2,EMP187,Pass
2025-05-07,Shift 2,DASH8493,Corolla,Digital,1280x720,333.0,17.72,26.46,Pass,Fail,6.68,v1.26.0,No,Not Calibrated,6350.0,183.0,6.8,EMP810,Pass
2025-05-07,Shift 2,DASH7313,Camry,Hybrid,1024x600,455.4,32.74,20.9,Fail,Pass,8.21,v1.27.1,Yes,Calibrated,5650.0,151.0,7.4,EMP533,Pass
2025-05-08,Shift 1,DASH7669,Corolla,Digital,1024x600,343.5,38.73,25.38,Fail,Pass,3.74,v1.24.7,No,Calibrated,5081.0,45.0,81.8,EMP929,Pass
2025-05-08,Shift 1,DASH9287,Corolla,Hybrid,1024x600,258.3,30.04,11.02,Fail,Pass,7.32,v1.26.0,Yes,Calibrated,2947.0,69.0,44.7,EMP492,Pass
2025-05-08,Shift 1,DASH1251,Tacoma,Hybrid,1280x720,401.0,48.82,20.31,Pass,Fail,4.73,v1.27.1,Yes,Calibrated,5357.0,8.0,80.1,EMP318,Pass
2025-05-08,Shift 2,DASH8560,Corolla,Hybrid,800x480,365.8,44.26,30.95,Pass,Fail,4.88,v1.27.1,No,Not Calibrated,4961.0,12.0,93.3,EMP894,Pass
2025-05-08,Shift 2,DASH4138,Corolla,Digital,1280x720,474.2,35.75,27.81,Pass,Fail,7.02,v1.25.3,Yes,Calibrated,1094.0,186.0,30.4,EMP525,Pass
2025-05-08,Shift 2,DASH1771,Tacoma,Digital,1280x720,483.3,36.53,13.43,Pass,Fail,9.92,v1.24.7,Yes,Not Calibrated,2654.0,183.0,49.6,EMP696,Pass
2025-05-09,Shift 1,DASH9932,Camry,Analog,1024x600,294.2,31.73,18.95,Pass,Pass,2.91,v1.25.3,Yes,Not Calibrated,4611.0,120.0,7.6,EMP990,Pass
2025-05-09,Shift 1,DASH2040,Yaris,Analog,1280x720,468.4,25.09,11.76,Fail,Pass,3.03,v1.27.1,No,Calibrated,1017.0,103.0,5.1,EMP637,Pass
2025-05-09,Shift 1,DASH7841,Corolla,Digital,1280x720,485.6,26.21,11.93,Pass,Fail,2.29,v1.27.1,No,Not Calibrated,2870.0,19.0,72.0,EMP194,Pass
2025-05-09,Shift 2,DASH8531,Corolla,Analog,1280x720,282.9,17.92,14.63,Fail,Pass,5.85,v1.24.7,Yes,Not Calibrated,2575.0,46.0,73.1,EMP754,Pass
2025-05-09,Shift 2,DASH4223,Highlander,Hybrid,800x480,340.5,14.59,24.45,Pass,Pass,7.33,v1.26.0,No,Not Calibrated,1152.0,12.0,1.9,EMP120,Pass
2025-05-09,Shift 2,DASH8392,Camry,Hybrid,800x480,309.1,42.88,38.95,Pass,Pass,3.23,v1.27.1,Yes,Not Calibrated,3666.0,83.0,73.8,EMP189,Pass
2025-05-10,Shift 1,DASH3972,Camry,Digital,1024x600,494.3,36.22,18.34,Pass,Fail,2.82,v1.26.0,Yes,Calibrated,3962.0,30.0,80.1,EMP109,Pass
2025-05-10,Shift 1,DASH8788,Tacoma,Hybrid,1280x720,256.9,33.76,38.84,Pass,Pass,3.11,v1.26.0,No,Calibrated,4030.0,167.0,93.0,EMP274,Pass
2025-05-10,Shift 1,DASH2180,Camry,Hybrid,1280x720,305.9,27.45,24.17,Pass,Pass,8.78,v1.25.3,Yes,Calibrated,984.0,96.0,84.6,EMP968,Pass
2025-05-10,Shift 2,DASH2674,Highlander,Digital,1280x720,347.3,33.17,24.9,Fail,Pass,4.76,v1.27.1,Yes,Not Calibrated,6332.0,75.0,72.9,EMP362,Pass
2025-05-10,Shift 2,DASH4666,Corolla,Hybrid,800x480,302.1,17.52,33.16,Pass,Pass,6.73,v1.25.3,No,Not Calibrated,1103.0,3.0,96.2,EMP912,Pass
2025-05-10,Shift 2,DASH2953,Corolla,Digital,1024x600,468.8,38.1,23.51,Fail,Pass,9.96,v1.25.3,No,Not Calibrated,830.0,139.0,70.3,EMP465,Pass
2025-05-11,Shift 1,DASH9115,Tacoma,Analog,800x480,453.5,19.05,32.0,Pass,Fail,5.19,v1.27.1,No,Calibrated,5029.0,197.0,16.7,EMP916,Pass
2025-05-11,Shift 1,DASH8493,Corolla,Digital,1280x720,333.0,17.72,26.46,Pass,Fail,6.68,v1.26.0,No,Not Calibrated,6350.0,183.0,6.8,EMP810,Pass
2025-05-11,Shift 1,DASH5055,Camry,Analog,1280x720,408.5,26.57,14.94,Pass,Fail,2.3,v1.25.3,No,Calibrated,5560.0,58.0,87.0,EMP536,Pass
2025-05-11,Shift 2,DASH4643,Camry,Analog,800x480,359.1,43.53,10.41,Fail,Fail,8.53,v1.27.1,Yes,Not Calibrated,5839.0,71.0,30.1,EMP248,Pass
2025-05-11,Shift 2,DASH8730,Corolla,Digital,800x480,203.5,27.58,28.25,Pass,Pass,2.93,v1.25.3,No,Calibrated,5701.0,56.0,13.5,EMP256,Pass
2025-05-11,Shift 2,DASH8565,RAV4,Digital,1024x600,298.8,15.87,34.68,Fail,Pass,5.8,v1.27.1,No,Calibrated,5935.0,212.0,59.5,EMP263,Pass
2025-05-12,Shift 1,DASH7403,Camry,Digital,1024x600,369.9,20.76,29.88,Pass,Fail,7.0,v1.27.1,Yes,Calibrated,1111.0,216.0,19.1,EMP502,Pass
2025-05-12,Shift 1,DASH8275,Camry,Digital,800x480,295.0,21.65,11.13,Fail,Pass,5.48,v1.24.7,No,Calibrated,3076.0,172.0,73.0,EMP890,Pass
2025-05-12,Shift 1,DASH4735,Camry,Digital,1280x720,461.6,13.4,35.93,Pass,Fail,3.47,v1.25.3,Yes,Not Calibrated,2996.0,124.0,70.4,EMP895,Pass
2025-05-12,Shift 2,DASH7396,Highlander,Digital,1280x720,395.6,21.22,36.83,Fail,Pass,9.94,v1.27.1,No,Not Calibrated,3785.0,155.0,44.3,EMP122,Pass
2025-05-12,Shift 2,DASH8604,Camry,Analog,800x480,331.0,34.98,24.39,Fail,Pass,8.72,v1.25.3,Yes,Calibrated,6416.0,158.0,65.9,EMP788,Pass
2025-05-12,Shift 2,DASH9653,Camry,Hybrid,1280x720,412.9,28.85,11.47,Pass,Fail,3.36,v1.26.0,Yes,Not Calibrated,3574.0,131.0,28.2,EMP750,Pass
2025-05-13,Shift 1,DASH6811,Highlander,Hybrid,1024x600,482.7,38.12,24.47,Fail,Pass,2.57,v1.26.0,No,Calibrated,6917.0,111.0,89.4,EMP974,Pass
2025-05-13,Shift 1,DASH9208,Yaris,Digital,1280x720,272.2,36.93,33.33,Fail,Pass,4.82,v1.24.7,Yes,Calibrated,5697.0,22.0,46.0,EMP119,Fail
2025-05-13,Shift 1,DASH7316,Camry,Digital,1024x600,339.8,39.03,25.07,Pass,Pass,9.14,v1.26.0,No,Calibrated,5342.0,204.0,70.6,EMP340,Pass
2025-05-13,Shift 2,DASH9282,Yaris,Hybrid,1024x600,304.8,14.42,12.0,Fail,Fail,5.99,v1.24.7,No,Not Calibrated,1103.0,62.0,94.8,EMP271,Pass
2025-05-13,Shift 2,DASH2126,RAV4,Hybrid,1280x720,344.2,13.89,22.19,Fail,Pass,7.45,v1.27.1,Yes,Calibrated,4490.0,216.0,68.4,EMP116,Pass
2025-05-13,Shift 2,DASH7251,Yaris,Hybrid,1280x720,311.9,49.95,36.3,Fail,Fail,8.8,v1.24.7,No,Calibrated,6543.0,110.0,72.9,EMP468,Pass
2025-05-14,Shift 1,DASH4361,RAV4,Analog,800x480,308.4,34.31,27.48,Pass,Fail,7.97,v1.25.3,Yes,Calibrated,1759.0,141.0,35.9,EMP900,Pass
2025-05-14,Shift 1,DASH3763,RAV4,Analog,1280x720,211.1,24.3,24.91,Fail,Pass,6.28,v1.27.1,No,Calibrated,1958.0,129.0,39.8,EMP132,Pass
2025-05-14,Shift 1,DASH6856,Highlander,Hybrid,1280x720,370.4,35.33,24.87,Pass,Pass,3.46,v1.24.7,No,Calibrated,6715.0,86.0,68.5,EMP390,Pass
2025-05-14,Shift 2,DASH3763,RAV4,Analog,1280x720,211.1,24.3,24.91,Fail,Pass,6.28,v1.27.1,No,Calibrated,1958.0,129.0,39.8,EMP132,Pass
2025-05-14,Shift 2,DASH6811,Highlander,Hybrid,1024x600,482.7,38.12,24.47,Fail,Pass,2.57,v1.26.0,No,Calibrated,6917.0,111.0,89.4,EMP974,Pass
2025-05-14,Shift 2,DASH7841,Corolla,Digital,1280x720,485.6,26.21,11.93,Pass,Fail,2.29,v1.27.1,No,Not Calibrated,2870.0,19.0,72.0,EMP194,Pass
2025-05-15,Shift 1,DASH7382,Yaris,Hybrid,1280x720,367.6,25.65,35.46,Fail,Pass,9.9,v1.25.3,No,Not Calibrated,3682.0,175.0,50.1,EMP584,Pass
2025-05-15,Shift 1,DASH2855,Yaris,Hybrid,1024x600,304.9,14.55,26.9,Fail,Pass,5.51,v1.24.7,Yes,Calibrated,3154.0,180.0,1.1,EMP451,Pass
2025-05-15,Shift 1,DASH6989,Highlander,Digital,1280x720,376.7,17.46,20.08,Fail,Fail,8.3,v1.25.3,Yes,Not Calibrated,2758.0,4.0,78.7,EMP626,Pass
2025-05-15,Shift 2,DASH1382,Camry,Digital,1024x600,307.0,19.0,38.39,Fail,Pass,8.95,v1.27.1,No,Not Calibrated,5629.0,229.0,41.2,EMP475,Pass
2025-05-15,Shift 2,DASH1226,Yaris,Analog,800x480,212.5,36.53,28.76,Fail,Fail,7.54,v1.25.3,No,Calibrated,5632.0,114.0,40.9,EMP850,Pass
2025-05-15,Shift 2,DASH9658,RAV4,Digital,800x480,346.3,33.98,14.01,Pass,Pass,3.66,v1.26.0,No,Calibrated,3839.0,154.0,23.6,EMP600,Pass
2025-05-16,Shift 1,DASH7191,Tacoma,Digital,1024x600,220.0,41.89,21.56,Pass,Fail,6.71,v1.27.1,No,Calibrated,1290.0,15.0,23.8,EMP435,Pass
2025-05-16,Shift 1,DASH2162,Corolla,Digital,800x480,342.1,49.39,25.94,Fail,Fail,2.65,v1.25.3,No,Not Calibrated,2435.0,235.0,66.0,EMP303,Pass
2025-05-16,Shift 1,DASH7255,Highlander,Hybrid,1024x600,317.8,38.01,24.69,Pass,Fail,3.24,v1.24.7,No,Not Calibrated,1134.0,75.0,68.4,EMP112,Pass
2025-05-16,Shift 2,DASH9191,RAV4,Digital,800x480,200.5,46.32,15.94,Fail,Fail,5.71,v1.24.7,No,Not Calibrated,2675.0,92.0,86.7,EMP451,Pass
2025-05-16,Shift 2,DASH8730,Corolla,Digital,800x480,203.5,27.58,28.25,Pass,Pass,2.93,v1.25.3,No,Calibrated,5701.0,56.0,13.5,EMP256,Pass
2025-05-16,Shift 2,DASH2628,Corolla,Hybrid,1280x720,375.9,11.42,14.88,Pass,Pass,9.91,v1.27.1,No,Not Calibrated,5582.0,138.0,75.3,EMP913,Pass
2025-05-17,Shift 1,DASH3356,Yaris,Analog,1280x720,387.4,44.26,29.12,Pass,Pass,5.73,v1.27.1,No,Calibrated,6844.0,26.0,59.4,EMP675,Pass
2025-05-17,Shift 1,DASH2327,Camry,Digital,1280x720,461.7,41.91,29.69,Pass,Fail,4.79,v1.25.3,No,Calibrated,1311.0,158.0,5.5,EMP709,Pass
2025-05-17,Shift 1,DASH9658,RAV4,Digital,800x480,346.3,33.98,14.01,Pass,Pass,3.66,v1.26.0,No,Calibrated,3839.0,154.0,23.6,EMP600,Pass
2025-05-17,Shift 2,DASH6320,RAV4,Analog,1280x720,212.7,17.73,33.41,Pass,Fail,7.96,v1.25.3,Yes,Not Calibrated,6873.0,177.0,70.8,EMP491,Pass
2025-05-17,Shift 2,DASH8901,Camry,Digital,800x480,487.2,43.88,27.74,Fail,Pass,8.41,v1.24.7,Yes,Not Calibrated,2950.0,91.0,88.2,EMP449,Pass
2025-05-17,Shift 2,DASH8749,Yaris,Analog,800x480,457.8,18.73,39.47,Fail,Fail,3.86,v1.26.0,Yes,Calibrated,2289.0,39.0,55.1,EMP944,Pass
2025-05-18,Shift 1,DASH3515,Corolla,Digital,800x480,238.8,28.95,30.84,Fail,Fail,3.6,v1.26.0,Yes,Calibrated,708.0,102.0,95.1,EMP950,Pass
2025-05-18,Shift 1,DASH8749,Yaris,Analog,800x480,457.8,18.73,39.47,Fail,Fail,3.86,v1.26.0,Yes,Calibrated,2289.0,39.0,55.1,EMP944,Pass
2025-05-18,Shift 1,DASH7194,Camry,Hybrid,1280x720,281.9,28.85,17.6,Fail,Pass,7.22,v1.27.1,No,Calibrated,3292.0,152.0,14.8,EMP870,Pass
2025-05-18,Shift 2,DASH7120,Corolla,Digital,1280x720,457.3,34.72,28.75,Pass,Fail,7.73,v1.25.3,No,Not Calibrated,6597.0,149.0,63.5,EMP664,Pass
2025-05-18,Shift 2,DASH1389,Camry,Analog,800x480,396.3,26.56,36.75,Fail,Pass,7.51,v1.27.1,No,Not Calibrated,1179.0,107.0,91.5,EMP516,Pass
2025-05-18,Shift 2,DASH3565,Highlander,Hybrid,1280x720,482.7,24.87,15.36,Pass,Fail,9.95,v1.25.3,Yes,Not Calibrated,5541.0,108.0,1.2,EMP244,Pass
2025-05-19,Shift 1,DASH3763,RAV4,Analog,1280x720,211.1,24.3,24.91,Fail,Pass,6.28,v1.27.1,No,Calibrated,1958.0,129.0,39.8,EMP132,Pass
2025-05-19,Shift 1,DASH6176,Tacoma,Digital,1024x600,441.0,47.58,35.72,Pass,Pass,5.11,v1.24.7,Yes,Not Calibrated,5096.0,14.0,23.7,EMP847,Pass
2025-05-19,Shift 1,DASH5130,RAV4,Hybrid,800x480,453.0,37.08,26.81,Fail,Fail,4.98,v1.26.0,No,Not Calibrated,981.0,97.0,76.7,EMP448,Pass
2025-05-19,Shift 2,DASH8565,RAV4,Digital,1024x600,298.8,15.87,34.68,Fail,Pass,5.8,v1.27.1,No,Calibrated,5935.0,212.0,59.5,EMP263,Pass
2025-05-19,Shift 2,DASH3592,Highlander,Hybrid,1280x720,393.8,37.29,15.62,Fail,Fail,3.12,v1.27.1,Yes,Calibrated,4723.0,185.0,79.6,EMP940,Pass
2025-05-19,Shift 2,DASH3806,Tacoma,Digital,1024x600,337.6,49.92,24.56,Fail,Fail,4.46,v1.25.3,Yes,Calibrated,3159.0,161.0,11.7,EMP156,Pass
2025-05-20,Shift 1,DASH2792,Highlander,Analog,1024x600,480.6,17.29,27.25,Pass,Pass,8.2,v1.25.3,Yes,Calibrated,2317.0,148.0,41.8,EMP733,Pass
2025-05-20,Shift 1,DASH1579,Corolla,Analog,1024x600,389.0,10.65,14.36,Fail,Pass,8.62,v1.26.0,No,Calibrated,6799.0,80.0,75.8,EMP642,Pass
2025-05-20,Shift 1,DASH2645,Tacoma,Digital,800x480,459.2,16.63,39.83,Fail,Pass,3.38,v1.24.7,No,Calibrated,4986.0,182.0,12.7,EMP623,Pass
2025-05-20,Shift 2,DASH8510,Corolla,Analog,1024x600,210.1,35.11,10.55,Fail,Pass,3.19,v1.25.3,Yes,Not Calibrated,4604.0,221.0,55.6,EMP454,Pass
2025-05-20,Shift 2,DASH8392,Camry,Hybrid,800x480,309.1,42.88,38.95,Pass,Pass,3.23,v1.27.1,Yes,Not Calibrated,3666.0,83.0,73.8,EMP189,Pass
2025-05-20,Shift 2,DASH4223,Highlander,Hybrid,800x480,340.5,14.59,24.45,Pass,Pass,7.33,v1.26.0,No,Not Calibrated,1152.0,12.0,1.9,EMP120,Pass
2025-05-21,Shift 1,DASH7316,Camry,Digital,1024x600,339.8,39.03,25.07,Pass,Pass,9.14,v1.26.0,No,Calibrated,5342.0,204.0,70.6,EMP340,Pass
2025-05-21,Shift 1,DASH1784,Highlander,Hybrid,1280x720,477.4,16.09,24.49,Pass,Pass,5.22,v1.25.3,Yes,Not Calibrated,5408.0,224.0,50.1,EMP505,Pass
2025-05-21,Shift 1,DASH8772,Camry,Hybrid,1024x600,316.1,29.34,19.44,Fail,Pass,6.0,v1.25.3,No,Not Calibrated,6405.0,166.0,12.7,EMP607,Pass
2025-05-21,Shift 2,DASH1771,Tacoma,Digital,1280x720,483.3,36.53,13.43,Pass,Fail,9.92,v1.24.7,Yes,Not Calibrated,2654.0,183.0,49.6,EMP696,Pass
2025-05-21,Shift 2,DASH1978,Tacoma,Digital,1024x600,401.0,33.6,18.13,Pass,Pass,3.39,v1.27.1,Yes,Calibrated,2623.0,9.0,2.7,EMP102,Pass
